# UNIFORME: pontos 2D distribuidos uniformemente em [0,100]x[0,100]
10.49 87.92
8.42 89.01
8.4 94.29
13.38 93.48
16.94 87.69
2.51 96.07
10.75 89.83
4.59 85.94
12.08 89.57
3.54 87.18
13.15 93.84
10.64 98.5
13.08 95.43
14.0 92.49
5.98 85.2
7.78 90.78
10.0 91.12
9.94 91.43
12.96 90.02
9.14 82.14
12.62 87.68
7.27 92.6
12.76 92.04
12.86 86.72
9.31 88.35
15.19 92.59
9.27 92.52
11.12 89.65
11.4 92.55
9.57 86.25
11.06 89.21
6.56 87.7
9.25 90.08
11.69 89.36
11.35 88.88
11.64 91.21
11.71 94.31
9.15 85.22
9.77 92.43
10.07 90.95
4.83 87.5
11.62 92.33
7.75 91.1
7.87 86.54
10.21 90.65
11.19 92.19
15.03 92.85
8.92 92.82
5.6 90.3
13.16 92.04
12.48 95.73
7.78 92.38
9.72 93.34
10.35 92.35
14.64 91.89
9.37 88.9
7.92 93.11
13.94 89.27
4.57 88.1
11.3 87.16
4.12 88.67
3.88 90.98
8.8 90.18
13.89 87.28
3.56 89.91
11.41 85.71
8.89 88.96
10.08 88.15
17.99 89.21
10.56 88.55
2.07 94.14
0.53 94.07
6.04 85.92
9.67 96.59
10.96 89.43
7.7 91.95
8.89 92.14
4.11 91.59
10.95 85.92
6.9 89.56
8.54 90.87
5.7 87.35
16.34 87.47
8.72 89.47
9.16 93.62
8.28 92.56
7.43 92.32
9.36 89.48
9.73 91.65
6.42 87.09
16.11 91.52
8.92 91.93
9.82 83.25
10.48 89.63
11.05 87.68
9.34 93.43
9.55 88.71
11.1 88.82
13.2 89.48
11.09 87.89
6.26 92.16
10.79 91.91
12.21 85.59
10.36 83.98
11.56 86.74
11.4 92.18
8.38 89.93
13.67 85.04
11.93 90.36
12.84 85.04
10.01 93.31
14.08 87.69
9.16 95.52
5.74 89.86
10.53 90.52
7.2 92.89
12.67 95.45
7.62 88.55
13.29 95.45
9.97 85.42
9.35 92.89
12.03 93.34
15.77 88.71
87.29 6.39
89.63 13.06
95.18 10.66
90.04 9.6
93.68 7.71
89.69 9.77
89.92 15.42
87.32 17.37
88.03 7.54
88.02 11.95
89.96 13.36
87.53 4.98
88.89 10.84
85.59 9.68
91.61 7.58
87.53 6.71
89.57 11.37
98.24 13.5
86.21 5.39
89.67 14.72
91.97 8.42
93.0 14.13
94.39 6.8
91.31 6.16
87.58 6.16
89.21 5.69
92.32 9.96
87.41 11.46
94.59 11.04
88.25 9.15
89.69 7.9
84.86 8.86
93.73 7.52
84.21 9.73
93.31 4.83
90.57 11.23
91.61 11.67
91.82 5.25
91.85 14.13
89.34 11.11
86.96 13.91
88.14 14.95
88.86 12.03
88.4 15.63
84.08 11.11
83.76 6.39
95.68 12.72
83.97 9.98
88.14 11.71
95.55 11.96
91.3 11.52
86.72 12.1
92.76 8.16
88.07 14.35
90.63 6.59
88.73 8.63
89.81 9.78
89.25 15.02
92.5 14.45
84.92 10.33
93.52 12.18
87.96 7.73
92.88 9.36
91.94 10.47
89.65 10.36
87.51 15.1
91.64 14.2
88.41 8.38
89.04 7.42
92.03 12.14
88.46 9.04
91.13 7.74
88.77 14.68
87.76 8.45
97.51 3.62
86.45 15.39
88.77 11.5
96.36 7.85
88.23 11.23
89.77 8.43
89.6 6.02
91.4 12.5
89.52 9.33
91.65 8.39
89.08 9.79
94.42 9.85
89.66 9.51
88.85 7.11
87.24 12.58
88.29 10.28
88.57 6.02
88.61 14.19
88.76 7.97
88.72 9.0
90.69 8.77
89.71 8.53
91.07 10.93
90.64 11.9
89.7 13.64
91.4 14.46
89.76 10.82
87.95 10.05
92.45 8.9
94.48 10.08
94.75 6.85
89.17 8.51
93.03 11.93
89.77 8.63
89.92 12.17
92.51 9.82
88.66 10.31
90.39 10.76
88.64 15.22
88.11 14.54
94.18 12.84
95.62 11.67
89.05 8.43
87.99 12.51
85.56 5.73
94.6 13.04
91.24 12.77
92.32 9.44
85.59 13.85
91.34 5.87
90.43 8.59
89.65 9.02
91.65 9.37
86.54 12.02
91.46 5.72
91.23 12.66
89.54 10.56
87.71 4.75
91.57 9.74
91.29 9.3
